,filename,entry number
35003,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,379
32767,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,432
21630,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,452
31127,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,466
43571,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,479
17988,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,496
13758,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,531
27706,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,550
23311,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,558
12698,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,617
82773,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,618
14103,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,645
24088,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,648
11746,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,669
17568,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,678
8746,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,681
19113,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,686
2525,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,735
26102,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,749
19704,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,767
19198,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,780
45085,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,788
35909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,800
38982,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,821
29153,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,823
69552,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,838
20520,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,856
71002,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,865
36668,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,891
16795,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,904
10654,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,909
9049,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,927
5744,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,931
20375,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,948
81630,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,965
12271,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,998
30673,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,1104
34378,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,1112
44438,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0007.lmdb,1113
74404,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,16
41067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,49
77949,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,57
39445,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,75
21377,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,82
74668,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,100
14440,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,119
13061,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,127
25671,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,138
70550,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,156
965,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,170
7275,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,171
13469,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,192
20104,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,245
30323,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,257
31081,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,260
3340,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,261
76249,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,274
77151,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,295
39603,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,301
81968,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,305
33085,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,331
978,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,342
1610,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,367
31180,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,399
17079,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,437
16626,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,444
37249,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,450
31626,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,451
74501,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,464
19814,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,467
16134,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,521
453,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,524
73432,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,538
38441,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,608
9715,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,613
32148,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,618
70188,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,636
44816,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,641
78550,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,650
23862,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,655
45909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,665
44225,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,666
77626,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,683
41185,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,690
75429,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,709
42843,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,741
21209,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,789
36669,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,790
23034,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,804
70570,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,834
302,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,847
20443,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,848
27847,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,852
45468,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,853
2195,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,875
32658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,879
43588,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,911
20322,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,922
22352,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,954
39048,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,971
19848,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,991
30795,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1001
40136,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1010
41673,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1018
33108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1021
82384,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1030
17522,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1034
41062,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1050
43346,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1052
69201,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1074
25273,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1093
9359,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1096
12430,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1098
35251,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1109
35971,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1111
1395,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0008.lmdb,1119
26144,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,15
7088,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,47
69961,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,81
7870,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,108
70576,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,117
75642,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,139
33784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,169
12191,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,173
1174,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,181
43862,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,187
30743,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,189
70083,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,202
32523,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,219
21854,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,256
20234,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,280
32037,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,287
18236,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,300
24835,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,310
14298,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,328
81792,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,341
38856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,355
32935,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,380
8427,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,421
19627,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,457
69597,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,502
28867,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,518
25118,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,528
27032,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,562
18764,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,592
82207,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,608
7460,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,609
11103,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,643
22102,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,658
72000,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,660
28029,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,671
14862,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,678
11880,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,681
38594,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,700
33938,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,709
5925,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,738
31464,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,750
32302,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,756
45053,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,775
70476,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,799
18887,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,814
40334,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,826
34658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,856
42086,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,858
78437,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,898
72,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,917
68802,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,930
17026,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,936
30988,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,948
15084,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,964
6325,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,965
75660,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,972
37353,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1087
25173,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,9
25825,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,29
3689,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,40
31653,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,70
72158,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,83
9864,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,159
43747,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,228
229,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,235
1098,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,244
6293,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,247
5284,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,263
7845,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,300
17058,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,306
15345,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,329
73880,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,335
24670,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,341
22351,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,352
69084,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,353
82338,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,384
18710,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,395
69512,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,404
8612,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,406
3192,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,408
8774,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,413
32928,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,421
72885,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,430
25321,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,470
2325,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,488
74361,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,495
19154,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,500
41804,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,504
25340,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,514
2559,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,519
42493,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,520
19559,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,554
28445,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,561
27579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,562
28491,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,582
27338,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,603
31339,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,618
36467,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,652
6170,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,658
21850,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,671
83088,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,719
20919,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,737
72333,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,757
11471,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,775
33759,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,781
14157,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,787
39697,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,791
28965,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,839
18262,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,845
43088,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,860
41567,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,884
82092,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,886
69617,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,889
77726,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,897
27473,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,903
36456,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,906
70801,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,924
1624,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,947
36282,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,978
19447,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,988
32111,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,995
38340,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1006
11817,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1025
8856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1038
73345,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1042
26869,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1054
29715,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1066
6248,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1081
2660,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1105
28948,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,23
8766,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,38
8119,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,55
22244,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,59
11001,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,75
39253,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,106
6971,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,140
4946,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,166
42856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,194
10402,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,207
29763,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,227
24550,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,264
69671,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,275
1948,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,280
18815,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,289
8200,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,317
26535,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,388
35968,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,403
32293,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,458
73026,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,491
28125,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,512
75343,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,534
2789,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,535
7665,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,537
42453,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,557
11057,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,574
7724,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,576
76688,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,586
23252,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,628
45364,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,653
74412,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,663
1823,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,677
32518,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,740
29422,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,754
4336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,762
17825,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,786
9537,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,817
81436,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,821
11977,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,837
70073,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,845
16393,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,849
15203,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,887
8560,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,893
3954,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,896
32381,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,930
83171,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,936
72706,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,965
6995,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,987
12295,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,994
81537,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1010
33211,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1035
29267,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1041
