,filename,entry number
70780,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,191
1418,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,206
7419,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,226
19406,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,257
936,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,283
15437,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,329
24059,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,338
27666,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,346
28193,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,358
17833,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,372
43771,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,374
42355,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,378
11423,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,379
73530,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,393
70146,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,401
4803,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,405
1399,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,415
26076,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,433
37463,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,434
19108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,458
40238,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,459
45977,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,485
23357,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,488
4314,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,492
21749,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,497
15608,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,499
81561,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,508
73379,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,527
17057,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,548
13658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,557
3783,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,599
45177,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,610
27167,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,612
23319,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,617
44292,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,627
35413,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,633
26867,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,637
18373,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,685
35283,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,693
29727,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,695
69477,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,716
14948,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,751
28747,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,765
21370,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,781
15218,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,787
69249,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,806
20784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,807
32342,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,828
7682,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,845
77037,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,848
43416,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,870
22442,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,890
78095,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,893
37772,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,909
27810,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,927
36259,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,939
23137,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,945
40888,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,952
25252,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,974
10227,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1005
26286,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1010
74808,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1024
38174,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1030
26276,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1044
36447,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1071
12797,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1105
45348,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1111
70632,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1112
17391,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0009.lmdb,1117
68486,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,68
27543,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,100
13657,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,108
12881,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,146
31252,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,153
2102,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,184
69619,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,213
37425,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,217
11902,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,223
30863,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,224
24238,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,231
83238,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,268
31281,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,271
76966,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,285
2309,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,297
28340,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,325
26847,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,345
77069,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,367
3624,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,375
37980,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,380
36792,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,386
18016,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,389
69410,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,403
26647,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,405
42061,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,441
11576,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,452
22716,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,462
9111,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,472
29221,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,484
26438,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,486
33609,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,493
78909,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,506
19576,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,555
39133,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,568
9845,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,589
23313,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,611
33568,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,619
35369,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,621
9855,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,630
38824,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,633
34078,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,680
21767,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,687
33853,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,695
17151,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,725
6602,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,740
35440,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,744
2931,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,748
11601,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,774
69465,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,783
44067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,854
22785,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,866
39020,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,870
7197,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,894
13375,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,914
29436,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,923
7173,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,945
27915,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,948
33354,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,953
10165,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,954
78224,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,960
3157,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,974
1006,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,987
16008,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1031
73341,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1035
30739,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1051
19955,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1067
29036,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1072
74781,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1091
41415,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1097
35676,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1110
32607,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0010.lmdb,1112
15658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,9
77085,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,12
18765,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,33
41933,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,39
31335,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,48
69990,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,76
17914,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,79
5465,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,87
28059,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,92
15801,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,96
1644,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,116
13381,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,118
22777,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,127
21507,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,139
7106,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,149
41947,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,158
35441,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,160
72236,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,192
43921,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,199
68646,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,201
251,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,208
36158,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,222
74849,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,250
23525,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,265
73830,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,266
42534,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,312
6132,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,340
31409,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,341
36722,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,344
76372,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,345
22307,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,346
21086,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,370
17720,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,376
3101,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,377
36601,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,382
24280,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,392
39205,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,398
43522,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,402
31971,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,411
24983,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,421
22364,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,426
21730,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,440
81731,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,447
28402,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,466
8858,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,469
33482,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,484
25500,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,487
30551,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,498
15579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,502
31269,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,510
3529,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,531
45336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,545
18030,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,554
32738,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,564
17072,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,581
17904,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,583
10578,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,588
11830,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,615
15495,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,696
35637,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,714
44076,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,726
34504,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,727
14281,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,752
9928,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,768
29784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,777
34800,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,780
7258,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,784
12999,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,838
17538,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,842
32949,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,877
44856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,889
28408,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,913
39182,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,922
13166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,934
20003,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,989
5151,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1043
25125,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1065
34459,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1097
36205,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1
2575,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,7
20762,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,17
6572,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,33
44997,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,52
10167,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,98
72467,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,134
12976,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,141
25791,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,154
18108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,163
39493,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,177
31261,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,211
27659,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,289
45728,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,293
38964,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,326
19534,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,339
327,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,342
10362,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,363
19448,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,377
41043,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,381
70746,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,383
27953,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,401
30101,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,403
17303,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,453
42241,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,462
36310,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,485
22336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,496
26829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,501
2540,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,523
69360,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,542
17991,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,549
77186,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,564
41687,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,573
40440,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,575
6791,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,577
26441,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,600
40013,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,607
17446,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,614
11860,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,619
27342,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,684
45144,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,687
41028,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,688
20648,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,690
75329,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,722
15164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,724
15653,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,761
37211,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,779
36356,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,783
2190,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,829
34059,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,844
19973,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,879
2996,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,908
32538,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,913
70322,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,944
73756,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,953
70517,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,965
32810,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,966
25187,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,970
6500,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,991
11449,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1015
23579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1016
12658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1021
71839,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1093
25080,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1100
20535,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,27
68595,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,63
41897,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,71
32990,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,104
9951,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,112
37933,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,153
40170,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,159
35854,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,165
71060,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,174
31692,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,225
69496,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,261
40067,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,282
31038,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,285
41141,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,300
19529,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,309
