,filename,entry number,composition,nads,OH_length 1,OH_length 2,OO_length,OOH angle 1,OOH angle 2,OH_length 1b,OH_length 2b,OO_lengthb,OOH angle 1b,OOH angle 2b,slab_sid,system_id_OH,OH,system_id_O,O,bulk_id,miller_index,bulk_symbols,HO2,delG1,delG2,delG3,delG4,maxG,RDS,eta
76372,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,345,HAl8Cs24O26,1,13.189539864330479,0.9699057068923921,12.880149773139246,4.041703338016633,106.56900237237377,,,,,,69885,74387,1.0389422599999796,70768,2.5973404549999923,mp-562441,"(1, 0, 0)",Cs12Al4O12,2.4347111199999723,1.0389422599999796,1.5583981950000128,-0.16262933500002,2.485288880000028,2.485288880000028,4,1.2552888800000277
21086,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,370,HCo30O62Si16,1,1.8959229187085629,0.9784343666189121,1.486856863378798,30.697121725286667,98.42798378640592,,,,,,23125,26606,-3.015524250000018,8522,0.8604157950000204,mp-19071,"(1, 1, 0)",Co16Si8O32,1.332549480000009,-3.015524250000018,3.8759400450000383,0.4721336849999886,3.587450519999991,3.8759400450000383,2,2.6459400450000383
30551,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,498,HO42Sb12Sn8,1,8.530524070871536,8.892002313238502,1.4359681143358318,99.95638335801368,70.89140732913172,,,,,,4806,1670,0.5671592299999964,17592,2.415256704999988,SnSbO4-rutile,"(0, 0, 1)",Sn1Sb1O4,3.862340829999992,0.5671592299999964,1.848097474999992,1.4470841250000035,1.0576591700000084,1.848097474999992,2,0.6180974749999917
15579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,502,HBe12O48Zn36,1,11.401769471220515,8.252094214151388,8.84888062191663,45.98666234906646,83.55259390653673,,,,,,39974,7622,1.0411197499999878,4651,2.3726316399999923,mp-1227367,"(2, 1, 0)",Be2Zn6O8,4.332215329999994,1.0411197499999878,1.3315118900000045,1.9595836900000017,0.5877846700000058,1.9595836900000017,3,0.7295836900000019
15579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,502,HBe12O48Zn36,1,11.401769471220515,8.252094214151388,8.84888062191663,45.98666234906646,83.55259390653673,,,,,,39974,7622,1.0411197499999878,23642,2.190835019999978,mp-1227367,"(2, 1, 0)",Be2Zn6O8,4.332215329999994,1.0411197499999878,1.1497152699999902,2.141380310000016,0.5877846700000058,2.141380310000016,3,0.9113803100000162
10578,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,588,HIr12O46Pt12,1,8.840212259727755,0.9834393695280041,8.989153152361004,6.251096947437159,78.1766033179758,,,,,,37469,17130,0.635043619999957,34529,3.408105844999992,IrPtO4-rutile,"(2, 1, 3)",Ir1Pt1O4,3.8429454599999513,0.635043619999957,2.773062225000035,0.4348396149999591,1.0770545400000486,2.773062225000035,2,1.543062225000035
44076,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,726,HCr15O34Pd15,1,10.770533544604673,10.041714070643932,4.776683903427153,68.33593220102507,85.42715477030576,,,,,,41837,41826,2.109874220000032,45367,2.1965447800000084,mp-1063607,"(1, 2, 2)",Cr2Pd2O4,0.9585465300000326,2.109874220000032,0.0866705599999764,-1.2379982499999758,3.961453469999968,3.961453469999968,4,2.7314534699999675
36205,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1,HBi32Mg16O64,1,1.9130353534485378,0.9769981002457607,1.491692237181899,30.247228467690537,99.47925156947161,,,,,,19898,5810,3.2943235999999647,19473,1.82781672666666,mvc-7302,"(2, 1, 0)",Mg4Bi8O16,2.274412879999997,3.2943235999999647,-1.4665068733333049,0.4465961533333371,2.6455871200000027,3.2943235999999647,1,2.0643235999999647
44997,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,52,HO44Ru10W12,1,2.6594017616568753,8.716756098924888,9.04211704357761,74.50234768432703,17.097468186708664,,,,,,44650,45735,-1.0639357099999722,45925,-1.222250634999997,RuWO4-rutile,"(2, 0, 1)",Ru1W1O4,-1.7380661500000112,-1.0639357099999722,-0.1583149250000248,-0.5158155150000141,6.658066150000011,6.658066150000011,4,5.428066150000012
22336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,496,HO48Pt8Sr30,1,1.7812800003391487,6.112395620644281,4.582722414710958,143.87411934233185,9.893101572427335,,,,,,30564,39601,0.4185016699999926,31179,2.17789418666667,mp-4598,"(1, 0, 1)",Sr24Pt6O36,3.714894819999981,0.4185016699999926,1.7593925166666773,1.5370006333333115,1.2051051800000183,1.7593925166666773,2,0.5293925166666773
22336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,496,HO48Pt8Sr30,1,1.7812800003391487,6.112395620644281,4.582722414710958,143.87411934233185,9.893101572427335,,,,,,30564,39601,0.4185016699999926,701,1.7684643250000225,mp-4598,"(1, 0, 1)",Sr24Pt6O36,3.714894819999981,0.4185016699999926,1.3499626550000297,1.9464304949999591,1.2051051800000183,1.9464304949999591,3,0.7164304949999591
69360,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,542,HHf54O110,1,2.3375655658915866,0.9695010261925999,2.489487292801557,22.894359708454438,69.71814597953696,,,,,,77702,76570,1.292586450000025,77877,2.474707265000033,mp-1018721,"(3, 0, 1)",Hf2O4,3.828675249999944,1.292586450000025,1.1821208150000075,1.3539679849999118,1.0913247500000556,1.3539679849999118,3,0.1239679849999118
69360,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,542,HHf54O110,1,2.3375655658915866,0.9695010261925999,2.489487292801557,22.894359708454438,69.71814597953696,,,,,,77702,76570,1.292586450000025,74717,2.447419457499988,mp-1018721,"(3, 0, 1)",Hf2O4,3.828675249999944,1.292586450000025,1.1548330074999626,1.381255792499957,1.0913247500000556,1.381255792499957,3,0.1512557924999567
41687,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,573,H2K12O34Y12,2,4.185651018265508,0.9692714989668731,4.1372266975998135,13.358983530855028,86.16471533355293,10.895720603417447,7.091926068425172,4.1372266975998135,150.96054786225312,18.41818094006451,45654,42843,1.6155768199999818,45259,2.435513240000004,mp-1184945,"(1, 1, 0)",K1Y1O3,2.6768971649999838,1.6155768199999818,0.8199364200000219,0.2413839249999796,2.2431028350000166,2.2431028350000166,4,1.0131028350000166
27342,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,684,HGe8O28Rb24,1,2.304006671469399,0.9774854088743367,2.4847861250428824,23.160616222939673,67.98126709415071,,,,,,11244,15699,-0.554612115000017,18070,1.1861822399999913,mp-18224,"(0, 1, 0)",Rb12Ge4O14,1.1349419499999815,-0.554612115000017,1.7407943550000082,-0.0512402900000097,3.7850580500000186,3.7850580500000186,4,2.5550580500000186
25187,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,970,HLu10O38Sb8,1,7.3732338107969895,0.9987219746629051,7.936183319041522,6.181917340586934,52.65592668519874,,,,,,40210,25118,1.445076959999975,10754,2.233862534999984,mp-1237257,"(1, 1, -1)",Lu4Sb4O16,2.992190189999972,1.445076959999975,0.7887855750000086,0.758327654999988,1.9278098100000285,1.9278098100000285,4,0.6978098100000283
23579,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1016,HCd22O46Sn12,1,1.8796718003184743,0.979743980503386,1.4732771581165292,31.073332979091397,98.01899501195842,,,,,,37413,38982,0.0046899100000052,4226,2.116549789999991,mp-675857,"(1, 0, 0)",Cd8Sn4O16,3.262982560000009,0.0046899100000052,2.1118598799999857,1.1464327700000183,1.6570174399999904,2.1118598799999857,2,0.8818598799999857
69496,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,261,HCo16Cs16O30,1,1.9424924454581645,0.9799215119996851,1.5207504310929398,29.821963557058567,99.66446187774358,,,,,,76374,70583,-0.8625680500000124,70892,1.655934459999995,mp-1289737,"(1, 0, 1)",Cs4Co4O8,4.9274051099999925,-0.8625680500000124,2.518502510000008,3.2714706499999977,-0.0074051099999925,3.2714706499999977,3,2.0414706499999977
12676,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,920,HCd12O38Ti12,1,1.0043778571619213,5.037508690004006,4.918185888443646,91.03913305201674,11.498781017110826,,,,,,13228,31475,4.545653979999978,15797,2.5864267399999994,mp-1016846,"(1, 1, 1)",Ti1Cd1O3,5.456705099999962,4.545653979999978,-1.9592272399999784,2.870278359999963,-0.5367050999999625,4.545653979999978,1,3.315653979999978
145,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0013.lmdb,1025,HBa16Ca16O38,1,1.9079962917684956,0.9788604227900555,1.4645391467034592,30.2608856152105,100.80315781752051,,,,,,16188,4481,0.9283012612500008,19753,2.1743943550000018,mp-1018097,"(2, 1, 3)",Ba1Ca1O2,3.674187799999968,0.9283012612500008,1.246093093750001,1.4997934449999666,1.2458122000000316,1.4997934449999666,3,0.2697934449999666
27699,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0014.lmdb,830,HMg8Mo12O26,1,6.2001745861014195,0.9712620234526056,6.703368808882169,7.388314656022665,55.17418254403253,,,,,,18943,19620,-1.5130090199999893,29349,-1.2692526720000006,mp-19139,"(1, 0, 0)",Mg4Mo6O16,-2.0019011899999577,-1.5130090199999893,0.2437563479999887,-0.7326485179999571,6.921901189999957,6.921901189999957,4,5.691901189999957
8027,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,274,HBa12O34Sc10,1,1.9362508918645718,0.9763753894534688,1.4595467516242404,29.361774767287493,103.5027292741502,,,,,,16022,36439,-0.0300743749999889,35716,3.250167769999988,mp-1183289,"(2, 1, 0)",Ba1Sc1O3,4.25094801,-0.0300743749999889,3.280242144999977,1.000780240000012,0.6690519899999998,3.280242144999977,2,2.050242144999977
32480,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,302,HO50Rh16Sc16,1,1.8966188688271886,1.0283121829836528,1.4921752022390236,32.63951347089379,95.85675857326214,,,,,,80788,20322,-0.1094048649999501,36530,2.181730907500023,mp-1196890,"(1, 0, -2)",Sc8Rh8O24,2.746685260000047,-0.1094048649999501,2.291135772499973,0.564954352500024,2.173314739999953,2.291135772499973,2,1.061135772499973
14895,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,414,HAg16Al16O46,1,14.424825722914484,9.857804525032426,7.787754899729404,40.22239928959991,109.10356057118003,,,,,,80582,32343,0.5429289000000301,25584,2.17113622000002,mp-1253488,"(1, 1, 0)",Al4Ag4O12,3.753991110000013,0.5429289000000301,1.62820731999999,1.582854889999993,1.1660088899999868,1.62820731999999,2,0.39820731999999
6001,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,546,HAg16O46Sc16,1,7.913067364632227,0.9879033765448182,7.257525555075463,5.589991981192233,128.71719337050317,,,,,,81001,1789,1.9013094300000069,37781,2.6088060300000087,mp-776150,"(0, 2, 1)",Sc4Ag4O12,4.662133289999983,1.9013094300000069,0.7074966000000018,2.0533272599999743,0.2578667100000169,2.0533272599999743,3,0.8233272599999744
19475,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,651,HCd12Mg28O42,1,1.9149455286613446,1.0733355016857116,1.3790885895680596,33.25414193216302,101.95192168982464,,,,,,15830,18084,1.7403148933333337,21330,2.325431404999987,mp-1099255,"(1, 0, 0)",Mg3Cd1O4,4.123429170000006,1.7403148933333337,0.5851165116666532,1.797997765000019,0.7965708299999941,1.797997765000019,3,0.567997765000019
70606,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,801,HAl24Ir24O62,1,3.241758233783719,0.9673606287473282,3.4848590223686706,16.01314979006376,67.5837473531139,,,,,,70357,70566,-2.6687280300000307,71067,0.1282241149999923,mp-1183133,"(1, 1, 0)",Al1Ir1O3,4.301942299999948,-2.6687280300000307,2.7969521450000228,4.173718184999956,0.618057700000052,4.173718184999956,3,2.943718184999956
70606,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,801,HAl24Ir24O62,1,3.241758233783719,0.9673606287473282,3.4848590223686706,16.01314979006376,67.5837473531139,,,,,,70357,70566,-2.6687280300000307,77759,-2.6026914649999946,mp-1183133,"(1, 1, 0)",Al1Ir1O3,4.301942299999948,-2.6687280300000307,0.066036565000036,6.904633764999943,0.618057700000052,6.904633764999943,3,5.674633764999943
685,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,813,HO46Sn12Sr24,1,2.313781501145515,1.818986848233446,1.514214601451576,51.753646226193716,87.41994543727938,,,,,,36883,29675,-0.0063893099999938,38900,1.972281975000013,mp-3376,"(2, 1, 2)",Sr4Sn2O8,2.046991880000005,-0.0063893099999938,1.978671285000007,0.0747099049999919,2.873008119999995,2.873008119999995,4,1.6430081199999949
685,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,813,HO46Sn12Sr24,1,2.313781501145515,1.818986848233446,1.514214601451576,51.753646226193716,87.41994543727938,,,,,,36883,29675,-0.0063893099999938,5233,1.5040487000000244,mp-3376,"(2, 1, 2)",Sr4Sn2O8,2.046991880000005,-0.0063893099999938,1.5104380100000183,0.5429431799999807,2.873008119999995,2.873008119999995,4,1.6430081199999949
70826,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,847,HCa24O72Rh22,1,2.005343373826751,8.908969503832866,7.0981186305147554,151.2755372613195,6.210356846640059,,,,,,71859,69829,0.8779541683333222,70829,2.479797139999986,mp-1181917,"(1, 2, 1)",Ca4Rh4O12,2.4690093799999864,0.8779541683333222,1.6018429716666636,-0.0107877599999994,2.4509906200000136,2.4509906200000136,4,1.2209906200000136
70826,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,847,HCa24O72Rh22,1,2.005343373826751,8.908969503832866,7.0981186305147554,151.2755372613195,6.210356846640059,,,,,,71859,69829,0.8779541683333222,74045,2.418258749999976,mp-1181917,"(1, 2, 1)",Ca4Rh4O12,2.4690093799999864,0.8779541683333222,1.5403045816666538,0.0507506300000102,2.4509906200000136,2.4509906200000136,4,1.2209906200000136
70826,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,847,HCa24O72Rh22,1,2.005343373826751,8.908969503832866,7.0981186305147554,151.2755372613195,6.210356846640059,,,,,,71859,69829,0.8779541683333222,76973,2.232129259999992,mp-1181917,"(1, 2, 1)",Ca4Rh4O12,2.4690093799999864,0.8779541683333222,1.354175091666669,0.236880119999995,2.4509906200000136,2.4509906200000136,4,1.2209906200000136
6676,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0015.lmdb,915,HAg13O39Sb12,1,7.365253862119196,7.735148307172792,8.437038135552083,58.14193339379463,53.973197029748526,,,,,,34337,38340,1.0037715900000228,19331,2.483002539999999,mp-867583,"(1, 1, 0)",Ag12Sb12O36,4.26492317999998,1.0037715900000228,1.479230949999976,1.781920639999981,0.6550768200000201,1.781920639999981,3,0.551920639999981
29433,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,79,HBi24Ir2O42,1,6.699349499388957,0.9754121838141853,7.553511363743416,3.7942651101100218,27.03264266209884,,,,,,8731,36232,1.942269600000012,9996,1.905653305000013,mp-1214246,"(1, 0, 0)",Bi24Ir2O40,2.3793690100000027,1.942269600000012,-0.0366162949999988,0.4737157049999896,2.5406309899999973,2.5406309899999973,4,1.3106309899999973
36056,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,85,HMg35O46Zn11,1,3.1120894493454725,0.9745260270873141,3.256813556604912,17.410980244577935,72.85319813552866,,,,,,21736,39776,-1.7088909733333255,16408,1.37054827666667,mp-753315,"(1, 3, 3)",Mg6Zn2O8,1.788281890000005,-1.7088909733333255,3.079439249999996,0.4177336133333351,3.131718109999995,3.131718109999995,4,1.9017181099999951
17882,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,119,HBa12O38Zr12,1,9.740186109100089,8.485922626243157,1.3459625115591736,19.785774462789796,157.13650202833074,,,,,,28603,29075,0.993742782500002,17887,3.547462480000005,mp-1019544,"(1, 0, 0)",Ba4Zr4O12,2.913731210000035,0.993742782500002,2.5537196975000027,-0.63373126999997,2.006268789999965,2.5537196975000027,2,1.3237196975000027
73693,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,508,HCo28Nb12O56,1,1.9823485503177438,9.368262927659762,7.656389162952762,146.16471761994794,6.766411510222202,,,,,,70573,70617,-0.5806885375000002,77596,0.2365498250000232,mp-1276507,"(0, 0, 1)",Nb4Co8O18,0.4964818500000068,-0.5806885375000002,0.8172383625000235,0.2599320249999834,4.423518149999993,4.423518149999993,4,3.1935181499999934
13140,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,565,HAg6Cr15O42,1,1.8940722653401723,0.9836281706113563,1.4437546159319272,30.664056856291406,100.86882480612064,,,,,,28709,22731,1.6222955599999784,16673,2.295969009999991,mp-546111,"(0, 2, 1)",Cr6Ag2O16,3.5021046900000083,1.6222955599999784,0.6736734500000126,1.2061356800000174,1.4178953099999916,1.6222955599999784,1,0.3922955599999784
78491,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,684,HCu14Ge20O50,1,1.8892856763965442,0.9892661371838875,2.664855527382578,15.73086344075894,31.183386855227166,,,,,,69677,69192,-0.4412006100000292,72641,1.9330103799999825,mvc-14096,"(1, 1, 0)",Cu6Ge8O24,0.784356029999967,-0.4412006100000292,2.3742109900000115,-1.1486543500000153,4.135643970000033,4.135643970000033,4,2.905643970000033
26203,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,710,HBa21O49Pt16,1,1.9564578373555412,0.9800321931106908,1.5672758784667418,29.763442984848613,97.68701508406117,,,,,,4735,39036,0.5034541899999752,12487,-0.6850311200000501,mp-757840,"(1, 1, 0)",Ba12Pt9O27,1.8507883699999728,0.5034541899999752,-1.1884853100000252,2.535819490000023,3.0692116300000274,3.0692116300000274,4,1.8392116300000276
26203,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,710,HBa21O49Pt16,1,1.9564578373555412,0.9800321931106908,1.5672758784667418,29.763442984848613,97.68701508406117,,,,,,4735,39036,0.5034541899999752,16355,1.2026157899999792,mp-757840,"(1, 1, 0)",Ba12Pt9O27,1.8507883699999728,0.5034541899999752,0.699161600000004,0.6481725799999936,3.0692116300000274,3.0692116300000274,4,1.8392116300000276
38729,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,730,HAl14Co30O58,1,1.9074181833154977,0.978148263239779,1.4867672712760256,30.40070785089633,99.31914656072142,,,,,,16728,22896,0.8642034799999954,39371,2.3742632249999622,mp-753184,"(1, 1, 0)",Al4Co8O16,4.958432319999927,0.8642034799999954,1.5100597449999669,2.584169094999965,-0.0384323199999272,2.584169094999965,3,1.354169094999965
81911,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,750,HBi6O22Pt5,1,2.3640896449708544,1.8622492205677468,1.3091254859812422,51.718146068584886,94.78984364325267,,,,,,82331,81630,1.3497683399999991,82233,2.6869348099999946,BiPtO4-rutile,"(2, 0, 1)",Bi1Pt1O4,3.7101639599999854,1.3497683399999991,1.3371664699999954,1.0232291499999917,1.2098360400000137,1.3497683399999991,1,0.1197683399999991
39567,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,842,HFe28Mn6O44,1,12.019227082017519,12.329035044850896,1.4900103436721572,98.54688286426212,74.58919852182562,,,,,,28687,24993,-0.9800291899999825,25093,-0.9904178999999852,mp-1221814,"(1, 0, 1)",Mn3Fe15O24,-0.9164302899999396,-0.9800291899999825,-0.0103887100000027,0.0739876100000457,5.83643028999994,5.83643028999994,4,4.60643028999994
33906,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,982,HHf24Li24O54,1,3.479149875062846,0.973596701448574,2.520218264474496,3.2578478963462363,168.28284504881142,,,,,,31242,24204,-2.6530699599999448,3149,-3.0694263650000004,mp-770743,"(0, 1, 0)",Li8Hf8O20,-7.751427540000011,-2.6530699599999448,-0.4163564050000556,-4.682001175000011,12.67142754000001,12.67142754000001,4,11.44142754000001
16422,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0016.lmdb,1070,HLi36O50Sb12,1,1.9095995236209702,0.9785572428307209,1.4759144702075075,30.28948317519124,100.18301696458921,,,,,,7596,36614,0.2679232233333357,3983,1.7595777233333243,mp-5769,"(2, 1, 1)",Li6Sb2O8,4.796044840000033,0.2679232233333357,1.4916544999999886,3.036467116666709,0.1239551599999666,3.036467116666709,3,1.8064671166667088
70595,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,138,HCr16O86Si28,1,7.416524596718522,0.9825679143285018,7.547107194611237,7.463322942700906,78.6474624171592,,,,,,80978,71353,1.1694062300000303,75044,3.348461319999982,mp-25238,"(1, 0, -2)",Cr4Si8O24,5.5921137000000245,1.1694062300000303,2.1790550899999515,2.2436523800000425,-0.6721137000000246,2.2436523800000425,3,1.0136523800000423
19607,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,354,HCr16O38Sc16,1,9.677221409179161,8.769630787051657,2.908627164383518,63.40481733941001,99.343057320176,,,,,,4535,19628,-2.201964689999974,7486,-1.1260242566666654,mp-18961,"(0, 1, 0)",Sc4Cr4O12,-4.592095039999893,-2.201964689999974,1.0759404333333085,-3.4660707833332274,9.512095039999892,9.512095039999892,4,8.282095039999891
35658,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,415,HGa16O60Sb16,1,14.225091045534475,1.030891134901446,14.196394645076134,4.155714964388594,89.51621340373643,,,,,,9723,25897,4.613521149999977,5770,2.283216983333344,mp-1224786,"(1, 2, 2)",Ga2Sb2O8,2.7778287500000243,4.613521149999977,-2.3303041666666333,0.4946117666666803,2.142171249999976,4.613521149999977,1,3.3835211499999773
70375,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,470,HO52Sn18Sr18,1,1.927992806501198,0.9795433702575022,1.49088248045158,29.964974069332502,100.55292927108823,,,,,,70495,73542,-1.586486370000008,78724,1.6501351433333369,mp-546973,"(3, 1, 0)",Sr1Sn1O3,1.8866204800000308,-1.586486370000008,3.236621513333345,0.2364853366666939,3.0333795199999694,3.236621513333345,2,2.006621513333345
9022,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,483,HMg18O58Rb20,1,1.8803622578640071,0.9821200477604459,1.415247042433854,30.74871019789386,101.79584650549454,,,,,,6317,9971,-2.327630029999985,22211,1.9820088883333324,mp-1186884,"(2, 2, 1)",Rb1Mg1O3,4.291930809999994,-2.327630029999985,4.3096389183333175,2.3099219216666613,0.6280691900000059,4.3096389183333175,2,3.079638918333317
9022,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,483,HMg18O58Rb20,1,1.8803622578640071,0.9821200477604459,1.415247042433854,30.74871019789386,101.79584650549454,,,,,,6317,9971,-2.327630029999985,22543,-4.077931205000001,mp-1186884,"(2, 2, 1)",Rb1Mg1O3,4.291930809999994,-2.327630029999985,-1.7503011750000166,8.369862014999995,0.6280691900000059,8.369862014999995,3,7.139862014999995
16609,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,508,HO72Sn36,1,15.227748054645042,0.9835295567483736,15.794897178734143,2.968937415091153,53.314065574039034,,,,,,4824,2233,3.052521735000008,35048,2.529840231666666,mp-755071,"(3, 0, 1)",Sn4O8,3.9147108900000354,3.052521735000008,-0.5226815033333421,1.3848706583333694,1.0052891099999646,3.052521735000008,1,1.822521735000008
37064,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,509,HCd24O22,1,1.905371188466306,0.9791510504265278,1.467659317219769,30.363574648953353,100.3765906940529,,,,,,14003,24005,-0.4663259599999969,37992,1.4589981649999946,mp-1132,"(2, 1, 0)",Cd4O4,3.911311699999997,-0.4663259599999969,1.9253241249999915,2.4523135350000027,1.0086883000000029,2.4523135350000027,3,1.2223135350000027
18442,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,669,HCa32O26,1,3.152214113412537,12.513322186209484,9.576621742489808,155.49100656294195,5.998405981895655,,,,,,26447,33053,-2.039722215000003,10128,-0.3794837049999866,mp-545512,"(1, 0, 1)",Ca2O2,-5.182915820000008,-2.039722215000003,1.6602385100000163,-4.803432115000021,10.102915820000009,10.102915820000009,4,8.872915820000006
18442,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,669,HCa32O26,1,3.152214113412537,12.513322186209484,9.576621742489808,155.49100656294195,5.998405981895655,,,,,,26447,33053,-2.039722215000003,16338,-0.251053334999997,mp-545512,"(1, 0, 1)",Ca2O2,-5.182915820000008,-2.039722215000003,1.788668880000006,-4.931862485000011,10.102915820000009,10.102915820000009,4,8.872915820000006
10666,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,1031,HCr12Mo12O42,1,1.9289685144770943,8.930573323482179,9.791679726897708,58.31297607364856,10.591034119395491,,,,,,36420,3651,-0.2857391999999856,17159,1.251641005000008,mp-1213733,"(1, 2, 1)",Cr2Mo2O8,1.9449480499999912,-0.2857391999999856,1.5373802049999936,0.6933070449999832,2.975051950000009,2.975051950000009,4,1.745051950000009
10666,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,1031,HCr12Mo12O42,1,1.9289685144770943,8.930573323482179,9.791679726897708,58.31297607364856,10.591034119395491,,,,,,36420,3651,-0.2857391999999856,5060,0.8438940849999856,mp-1213733,"(1, 2, 1)",Cr2Mo2O8,1.9449480499999912,-0.2857391999999856,1.1296332849999713,1.1010539650000055,2.975051950000009,2.975051950000009,4,1.745051950000009
8287,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,1072,HFe28Mn6O44,1,1.919408497880997,0.9750243414733032,1.4979846245140094,30.052863990162674,99.64661652711055,,,,,,80993,2991,-0.0020999699999799,21146,1.3443351575000029,mp-1221814,"(1, 0, 1)",Mn3Fe15O24,-2.164337719999994,-0.0020999699999799,1.3464351274999828,-3.508672877499997,7.0843377199999935,7.0843377199999935,4,5.854337719999993
8287,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0017.lmdb,1072,HFe28Mn6O44,1,1.919408497880997,0.9750243414733032,1.4979846245140094,30.052863990162674,99.64661652711055,,,,,,80993,2991,-0.0020999699999799,16351,1.4977959362500048,mp-1221814,"(1, 0, 1)",Mn3Fe15O24,-2.164337719999994,-0.0020999699999799,1.4998959062499848,-3.662133656249999,7.0843377199999935,7.0843377199999935,4,5.854337719999993
